resort,lat,lon,altitude,north_south,east_west,1985-01,1985-02,1985-03,1985-12,2015-01,2015-02,2015-03,2015-12
taos,36.594168,-105.449465,2368.36377,south,rockies,16.0999999845249,16.100000249154782,16.099642806640922,16.09989150353039,16.098651289244252,16.09834653082358,15.568598863716238,16.099943339632027
red-river,36.708769,-105.409793,2452.310547,south,rockies,16.099982845703135,16.09999113020121,16.088871300125724,16.098126294642814,16.086039113697478,16.06689191845083,5.927756369738944,16.098760582144887
china-peak,37.235275,-119.154877,1834.033569,south,west,12.614196027758513,11.209699380622617,15.93487450313877,15.955515702376267,0.017178339564956787,0.0037299421538737063,0.0027106988519470143,8.289864499364043
chapman-hill-durango,37.28277401,-107.8688755,2245.975098,south,rockies,16.089569926607822,16.09655269197029,0.4125673122325793,15.434962421082346,15.300015682590441,0.4746906003532382,0.00021564350102665556,12.101985317910641
hesperus-ski-area,37.29993,-108.05529,2133.737793,south,rockies,16.08543694467977,16.094692338020277,11.602708376823799,16.013456311831362,12.552523103537226,2.466931910213679,0.007975994765842306,15.87990188361665
cuchara-mountain-park,37.349008,-105.125411,2583.014893,south,rockies,16.099933042424496,16.099965880286227,16.07609398813488,16.08591988771743,15.977276242880396,16.046848392054102,7.934264696422222,16.087102403807176
wolf-creek,37.472653,-106.794555,2957.20752,south,rockies,16.100000327334676,16.100000381469727,16.099886691987642,16.099987966858986,16.099057848442932,16.098053081960483,15.31124067668122,16.099983375746564
winterplace,37.59867373,-81.12190152,622.3665161,south,midwest,16.0999965117727,16.071185745121124,0.01481908455823713,0.0025364491131583647,16.092821840407204,16.099994276135817,0.2922188114207695,6.697859320773265
purgatory-durango,37.629341,-107.814996,2514.126709,south,rockies,16.099956967365948,16.09999318255501,16.093864188178344,16.099433708223792,16.00283211534883,15.886320690388033,4.919704549506314,16.09911986520842
mammoth-mountain,37.6512681,-119.0380883,1976.289795,south,west,16.09001393691626,16.069301919623392,16.098653020216975,16.099347343383492,3.898365606878927,0.4072642970858672,0.17488239489771984,15.952925876535506
badger-pass,37.661718,-119.664132,1413.8302,south,west,1.3764165939216786,1.000476128977639,10.444015904554544,10.880260244855203,0.0002822228783455159,7.594939767253402e-05,4.8002671447772605e-05,0.5088868828528986
brian-head,37.692907,-112.847212,1798.820923,south,rockies,16.099952247473933,16.09997372075937,16.099366487001483,16.09990558598207,15.654683561924324,14.683790235171335,4.402803253186546,16.097762401682733
june-mountain,37.767891,-119.090585,1925.334473,south,west,15.989480024434982,15.631088401792088,16.067950336746488,16.0876198531859,2.810559684493746,0.34324837373927175,0.13544975009776491,14.233587024933572
kendall-mountain-silverton,37.811174,-107.656118,2805.816406,south,rockies,16.100000381469727,16.100000381469727,16.0999939256148,16.100000381469727,16.09993640842,16.099859416841937,16.074460793592,16.099999977669306
silverton-mountain,37.884149,-107.665809,2850.882324,south,rockies,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.099982253268372,16.099983072867982,16.095981333740674,16.100000381469727
wintergreen-resort,37.920292,-78.938969,403.7949524,south,east,16.09704796071345,12.800115105463632,0.0012706541345753192,0.00026642608669277286,15.8201754525426,16.098413234441846,0.02888299777552592,0.18266089935528024
telluride,37.937173,-107.820766,2710.873291,south,rockies,16.099996830695787,16.100000381469727,16.099329240129066,16.09980099655437,16.086872929677632,16.088897275131135,13.520417941816465,16.099752733415674
the-omni-homestead,37.99667127,-79.82435599,786.4300537,south,east,16.099979875070414,16.019141647410947,0.009185382010347133,0.00407407934062055,16.085082663725665,16.09997212177913,0.2613741409229745,2.3319586937801464
lake-city-ski-hill,38.010959,-107.311915,3363.0625,south,rockies,16.099998664266412,16.100000381469727,16.09858421931148,16.09987495530353,16.09498107470324,16.085284099828662,13.524378030437711,16.099900198056893
lees-ski-hill-ouray,38.019359,-107.669219,2937.004395,south,rockies,16.09999058087005,16.09999870018208,16.09705954801845,16.099319366752344,16.073146402862307,16.05638807628371,11.665122321939075,16.09921849681328
dodge-ridge,38.18922,-119.956171,1691.334839,south,west,0.46865723190588193,0.6968267329590282,10.454998056809508,10.887543710474903,0.00010980952828607974,5.006127047400352e-05,1.80808796225506e-05,0.7719576306716471
cimarron-mountain-club,38.296964,-107.617037,3014.178467,south,rockies,16.09998478964983,16.09999326250385,16.084721858105617,16.0989423250188,16.08130243280805,16.01677827157997,6.72302533672117,16.098786953741623
eagle-point,38.317114,-112.386361,1981.117798,south,rockies,16.099977995126768,16.099994831522242,16.099801297266083,16.09997777966453,15.955031757251124,15.906789738908751,6.036320084594917,16.099607812484578
massanutten,38.403059,-78.755633,387.8514404,south,east,16.098479534234038,13.193066831698214,0.0009131252286241917,0.0005640949874794562,15.968937259744928,16.09940244232343,0.04704161429381576,0.24383165930905012
snowshoe-mountain,38.414703,-79.984106,773.4474487,south,east,16.100000381469727,16.098939518051225,1.5130883551453556,0.23074223439522173,16.099942581938453,16.100000381469727,13.212390892316474,15.07431230238508
bear-valley,38.493096,-120.045478,1698.449829,south,west,9.538060629852376,11.742013615128752,15.769018230791627,15.885907353562878,0.008769766855951518,0.0019287145533433692,0.0006660938551131448,9.532609380241336
monarch,38.511429,-106.332427,2871.58252,south,rockies,16.100000381469727,16.100000381469727,16.099978935954947,16.099998695369585,16.09996002078906,16.099973044562322,16.03844388258054,16.099998695369585
hidden-valley-mo,38.53639,-90.652407,218.8961639,south,midwest,16.099998474121094,16.0700268527168,0.0,0.021742829187917527,16.013063299219734,16.09998333803163,0.0057362606665532015,1.5500329567025288
paoli-peaks,38.555066,-86.512048,151.2902679,south,midwest,16.099998474121094,16.086200629524523,0.0,0.002753828504080894,16.048696865020315,16.099989903850084,0.03238128568083427,0.8872373183182283
cranor-ski-hill-gunnison,38.586793,-106.895685,3327.205566,south,rockies,16.09998136490037,16.099996752628154,14.231467180777816,16.09990081193166,15.973150889700674,14.627083411583175,0.09350101142832956,16.099488347182145
kirkwood,38.683211,-120.067869,1720.667358,south,west,16.013966115529094,16.063570172573282,16.09864907402012,16.09840159668992,1.7777570280818755,0.40517265826217885,0.19310060744344887,15.962429037507006
fairfax-peak-planned,38.686479,-77.251346,134.3336639,south,east,16.093853560568533,6.419117207265728,7.302850880990138e-05,0.0003256609522667367,16.00589923864617,16.099659585786327,0.12302925842434728,0.0717907197499352
sierra-at-tahoe,38.80058343,-120.0789889,1739.307739,south,west,15.692213783603265,15.83614945814912,16.07976974865048,16.08647827370566,0.15397246789736457,0.0299315416305898,0.009913973351017406,14.953123369374177
bryce-resort,38.816756,-78.766501,411.5587158,south,east,16.0996461440762,15.159290718028332,0.0019937528285385755,0.0012005376629518907,16.081607683026853,16.09977549540406,0.09969179424352122,0.6042588382254851
ski-maxx-colorado-springs,38.895854,-104.83805,2608.949951,south,rockies,16.031118170130686,15.981207859213766,0.029160324212221096,0.7880110374572769,1.4346467862931973,3.1484350437890387,9.496470695433517e-05,8.981212299467662
crested-butte,38.898836,-106.965439,3216.984619,south,rockies,16.099999758246078,16.100000381469727,16.097804885303702,16.099993788812988,16.0987634465357,16.09550121335854,13.54554870996593,16.09998744354344
heavenly,38.956864,-119.942636,1867.478394,south,west,12.442610246179434,12.239722980778438,15.281990213148175,15.686194119903291,0.06449571982412461,0.0072438593679865415,0.0011135737022206042,5.54678533348752
canaan-valley,39.00730331,-79.4371896,529.6520386,south,east,16.100000381469727,16.099378794406107,1.4989178548364985,0.19004146445454126,16.099973077809047,16.100000381469727,13.012877879743389,14.669297026807934
timberline-mountain,39.042424,-79.400341,522.1775513,south,east,16.100000381469727,16.09959984392983,3.642629189396065,0.47385833413811135,16.09998152198352,16.100000381469727,14.199057464818546,15.354208253133674
powderhorn,39.06923,-108.150219,2745.642578,south,rockies,16.099610963009475,16.0999192170784,15.608964733139754,16.088282112397096,15.59535780270549,13.90553720621501,2.8896427510542977,16.073338556355832
homewood-mountain-resort,39.08452133,-120.1612097,1692.492188,south,west,5.93794677157735,6.491673943620086,13.253858054788406,14.021454577009434,0.012138454321910809,0.0019138972737958197,0.0006065837249225892,2.140097955337893
inside-ski-training-center-leesburg,39.107882,-77.564435,263.6479492,south,east,16.09913923294639,12.567394700179618,0.0005592570713916906,0.0017267422413560012,16.096366860051376,16.099894659603994,0.3052161524639699,0.3731526577918812
perfect-north-slopes,39.146957,-84.885601,222.3733673,south,midwest,16.100000381469723,16.097849197876684,0.00027210620748865634,0.02614972230874314,16.095821081652367,16.100000381469723,0.20898783019873265,1.2926929062680854
granlibakken,39.154632,-120.154231,1701.19812,south,west,7.702246488524719,9.178669486951806,12.496430399126584,13.398125644857533,0.006066494423092374,0.0012774178736266548,0.00019475317768863451,3.3744364810230087
aspen-highlands,39.180942,-106.855913,3097.550781,south,rockies,16.09996102847309,16.09998943186361,15.950514899027908,16.094035073608396,16.0574705508444,15.888852089595447,2.194081302461211,16.094755120868186
aspen-mountain,39.186354,-106.81823,3085.351563,south,rockies,16.09996337472099,16.09998923510481,15.976254675476373,16.09405955523669,16.052953669022628,15.907737375936975,1.4363162406574927,16.095125362588547
palisades-tahoe,39.195861,-120.23533,1609.126831,south,west,15.80685636182219,15.916942672087249,16.06882336554229,16.085794888268772,0.22189893144739686,0.03511550557706729,0.007981810999737401,15.180604385390556
buttermilk-mountain,39.205345,-106.860261,3094.887451,south,rockies,16.09995098758704,16.09998135873902,15.690901313320929,16.092438180031795,16.046536069083395,15.643540632764742,0.4701460766664046,16.09284821773125
snowmass,39.212634,-106.920657,3111.561035,south,rockies,16.0999488583734,16.09998551422729,15.672710433174617,16.093624438826232,16.0397428775502,15.78847308453237,0.7748258332456773,16.09249494567382
diamond-peak,39.25394,-119.922981,1841.755127,south,west,15.91038491612286,15.894728686362406,16.032830908183346,16.07987804736078,0.22370822326728323,0.0521450722784042,0.02055218461110335,12.363358400136057
northstar-california-resort,39.274109,-120.119721,1738.823853,south,west,15.533318301928167,15.009754983462162,15.803639530516454,16.05729470597265,0.039902142316267715,0.006685111254403241,0.0006140757924923126,9.108002005131477
sugar-bowl,39.30489,-120.33256,1513.034912,south,west,15.767101620687507,15.868603196950264,16.044224209199463,16.08907444397216,0.283111353722056,0.03579449021754641,0.005600998873203231,15.18333476366483
donner-ski-ranch,39.3181055,-120.3307682,1516.663086,south,west,15.937280845075342,15.989311981493794,16.068025925726324,16.093719545379095,0.3683024797392689,0.05238490829979332,0.008327797749257768,15.504364085954837
soda-springs,39.320857,-120.379686,1465.853027,south,west,15.467315913059908,15.822120109753962,16.03044746327356,16.08521730198489,0.10823094827756242,0.020509029964905074,0.004112954269345262,15.178616214993118
mt-rose,39.32667914,-119.8850602,1819.469604,south,west,15.61756716346662,15.33825657975758,15.86558643230405,16.03566536717762,1.9011334868248564,0.803896575401688,0.2625250911541078,13.988957476155088
boreal,39.335787,-120.35059,1498.461914,south,west,15.881495868699213,15.990899574823041,16.070853863135266,16.09376025291308,0.44999189501235193,0.07820494860140839,0.018506395836625528,15.601209833057698
sky-tavern,39.33656815,-119.8742627,1814.31604,south,west,14.650573910727774,13.594028267850057,15.315051577278279,15.888936044144621,1.3171520381088908,0.5580732876514767,0.18205184776821196,9.799469845086113
tahoe-donner,39.353754,-120.259337,1594.353149,south,west,15.830053171377884,15.48562373696217,15.851024543992587,16.080969040259294,0.0982181161345815,0.00917831380230275,0.0007552959060051086,12.313685502399817
cooper,39.359856,-106.300793,2919.102539,south,rockies,16.100000381469727,16.100000381469727,16.099989320560972,16.099999063979173,16.099984778204345,16.099993204158878,16.08249067382078,16.099999063979173
sunlight-mountain,39.40041864,-107.3394366,2915.216797,south,rockies,16.099885073664332,16.09996587944447,15.716585740336711,16.087144075231755,16.000055848632012,15.343764246340768,1.6049504577145564,16.08896727449546
snow-creek,39.46658,-94.970171,255.4720917,south,midwest,16.10000038146973,16.09814292044574,0.0,1.4575234429646278,16.089391007586954,16.09992355260329,0.0003796523951566177,6.198600723286062
breckenridge,39.485392,-106.047732,2848.888916,south,rockies,16.100000381469723,16.100000381469723,16.09989037801098,16.099991868075247,16.099903821251168,16.099931988787365,15.950648559890134,16.0999908119274
copper-mountain,39.49901997,-106.1461453,2872.693115,south,rockies,16.100000381469727,16.100000381469727,16.099994691637864,16.100000381469727,16.099992785007615,16.099996566054077,16.09163982910012,16.100000381469727
wisp-mchenry-deep-creek-lake,39.556844,-79.364263,543.1723022,south,east,16.100000381469727,16.099428992043556,1.1278142155303996,0.3127001308915911,16.099978120244877,16.100000381469727,13.770465026960505,14.908500779703516
frisco-adventure-park,39.574092,-106.078196,2854.444336,south,rockies,16.100000381469727,16.100000381469727,16.09799965565752,16.09993376418544,16.099480669605487,16.09910512039526,14.69122737024135,16.09991577769924
snoebahn-centennial,39.59092,-104.962487,2076.323975,south,rockies,16.017229988191342,15.52008408648293,0.0015177097047469079,0.09672263196376073,0.13424247087481866,0.5401205193181299,0.0,4.81930958327536
keystone,39.603888,-105.953873,2801.227051,south,rockies,16.100000381469727,16.100000381469727,16.099910437548793,16.099992114411712,16.099932531002803,16.099938606376433,16.014366252995693,16.099992890059152
beaver-creek,39.632961,-106.533131,2953.260742,south,rockies,16.099979956995064,16.099983842681006,15.555740830076797,16.093419696840556,16.04691221603677,15.837759600685306,1.3296828131739313,16.096713113587313
vail,39.638437,-106.369074,2916.749756,south,rockies,16.100000381469727,16.100000381469727,16.09865667089118,16.099949740436546,16.09935330510758,16.099155169075583,14.68137017884494,16.09993476636641
arapahoe-basin,39.641486,-105.87231,2733.317383,south,rockies,16.100000381469723,16.100000381469723,16.100000381469723,16.100000381469723,16.100000381469723,16.100000381469723,16.09958784473128,16.100000381469723
loveland,39.679952,-105.897662,2748.595459,south,rockies,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.10000011627585,16.100000381469727,16.099754502602583,16.100000381469727
echo-mountain-park-idaho-springs,39.684591,-105.518802,2423.902344,south,rockies,16.099995479385544,16.099997833447947,16.089030394547073,16.095182511060177,16.063826263876514,16.09760195517828,8.747522318484341,16.09868708189284
whitetail,39.741572,-77.934438,323.6401367,south,east,16.099942108295924,15.850309371147432,0.00417186997548753,0.011690365750304871,16.099539444271283,16.099985708550978,1.3483783602395656,2.019913065257968
liberty-mountain,39.763111,-77.374124,211.5574036,south,east,16.099903196512997,15.344809218747987,0.0033302608322631866,0.012109244597047021,16.0993956042589,16.099975566337072,1.3372329814521162,1.5315611628176706
plumas-eureka-ski-bowl,39.767073,-120.699594,1309.20874,south,west,13.222133754901213,7.058664435705877,7.975586968711781,15.661746701277167,0.031611230234131094,0.0017800636115180796,0.00015470314396623988,3.3122208531930823
mystic-mountain-farmington,39.814008,-79.546123,498.6682434,south,east,16.100000381469727,16.098431152323652,0.08132413704155002,0.06235321676186197,16.099940211016186,16.100000381469727,8.369864992997421,9.55990578885858
winter-park-resort,39.874749,-105.760349,2573.724121,south,rockies,16.100000381469723,16.100000381469723,16.099847551587768,16.09999760404776,16.099940188053928,16.099955056705063,15.887158619440612,16.099995752433117
eldora-mountain,39.937995,-105.584643,2350.523926,south,rockies,16.100000381469727,16.100000381469727,16.097406357166545,16.099846085163325,16.097512782193505,16.0997558425067,12.97546528081989,16.099910038499857
seven-springs,40.022098,-79.298971,594.3474121,south,east,16.10000038146973,16.09943329776845,1.3172117976149362,0.6642325235491825,16.099988921539115,16.10000038146973,15.001344769049037,15.514841283285975
granby-ranch,40.044327,-105.905419,2700.263916,south,rockies,16.100000381469727,16.100000381469727,16.080892622224756,16.0999853179972,16.09923035605174,16.098001753255968,8.710701140529633,16.099974579885806
hidden-valley-pa,40.05777082,-79.2569288,607.9041138,south,east,16.100000381469723,16.09945014397132,1.5236209159785452,0.9134226134598498,16.099989113251763,16.100000381469723,15.122714381289892,15.639401779390107
roundtop,40.109506,-76.926586,159.7716827,south,east,16.099981130663913,15.916641115636681,0.013322331221384215,0.07326817047444738,16.099941768995215,16.099998170040227,5.404770478090353,4.062865573125801
laurel-mountain,40.163662,-79.166446,628.4156494,south,east,16.100000381469727,16.09905472730016,1.1419473054864446,0.6236450287940893,16.099984365831947,16.100000381469727,14.90203182523651,15.266958323840685
stagecoach-mountain,40.25243,-106.857126,2853.315186,south,rockies,16.099991544616934,16.099995126017408,15.536073001435508,16.09708387833647,16.060633612002835,15.9455984655318,0.4799215550362905,16.09342248268719
spring-mountain,40.271747,-75.450116,146.4038849,south,east,16.09999656677246,15.695337074714132,0.011206186530262948,0.06385794045740573,16.09996628396302,16.100000381469727,9.21231284140067,5.482709409763638
blue-knob,40.288778,-78.563751,530.4283447,south,east,16.100000381469727,16.098195172881866,1.4932084670858363,2.0529896162343624,16.099994655793168,16.100000381469727,14.962315479202754,15.22523847159793
stover-mountain,40.29050223,-121.2884893,1059.175415,south,west,8.809737090746316,5.992929304898789,5.031052326188651,15.563460727021454,0.0056314820472762135,0.00046485243932703105,0.0,1.5382044751025465
mad-river-mountain,40.316621,-83.678384,281.0569763,south,midwest,16.100000381469723,16.099361697717917,0.025216924442105874,1.552348249380819,16.099991812914432,16.100000381469723,5.285254588507108,12.09811603769507
coppervale,40.345341,-120.903829,1413.209473,south,west,15.644270131798184,14.713546412467196,12.959628977474077,16.06154098016409,0.31091524388748226,0.00809620851267257,0.0002515150424879034,7.940785947412682
infinity-slopes-loveland,40.38042094,-105.0837932,1809.206421,south,rockies,16.099321739173675,16.06797466453021,0.002482809472744813,9.575402183026283,2.9033809501099404,5.842990223866563,0.0,14.83429603900473
sundance,40.391418,-111.57893,1911.414185,south,rockies,16.098139468613468,16.099495947158978,13.759489456212652,16.095700405983074,14.411135960264545,2.309559975737806,0.012491497393344361,15.91570300616081
hoedown-hill-windsor,40.453945,-104.929665,1740.32605,south,rockies,16.099969794974726,16.088877471549928,0.004011025963265181,14.009506380717182,7.529501108107911,11.115728283747716,0.0,15.953472002229988
steamboat,40.45724,-106.804345,2755.007568,south,rockies,16.099961717119424,16.09996664870551,12.46136172876658,16.092563828308077,15.849784100644202,15.242868727807364,0.050807604299552035,16.080191915334574
boyce-park,40.46127201,-79.74778779,409.0328674,south,east,16.100000381469727,16.098974392101617,0.025942030141108834,0.1495834725032627,16.09999541380403,16.100000381469727,9.91245504474808,5.332004307428742
bear-creek-mountain-resort,40.476172,-75.626509,212.4966583,south,east,16.099986325519133,15.930066921713907,0.028787109582732413,0.14568745718439727,16.09995203149026,16.09999977983981,9.739443813309029,8.76472395731319
howelsen-hill-steamboat-springs,40.482381,-106.836677,2748.606934,south,rockies,16.099992786712914,16.099986192908247,11.677931047903359,16.09887494532701,16.04806899164178,15.32766007227548,0.05828502988804006,16.09665820009361
bowes-ski-hill-steamboat-springs,40.501853,-106.824117,2738.178223,south,rockies,16.09997778531362,16.09997984487623,12.908219265529807,16.0954918452153,15.96634498412192,15.397644115887777,0.07415755138599696,16.08850273575426
snowbird,40.581069,-111.656408,1770.218018,south,rockies,16.099998918248136,16.100000381469727,16.099919402244737,16.099998918248136,16.089058733231326,16.091902536094466,13.40902748034306,16.099924236036546
powderbird,40.58419215,-111.6508156,1775.51001,south,rockies,16.099998892579695,16.10000038146973,16.099921420890233,16.099998892579695,16.089388062931157,16.092115005882537,13.440850839620254,16.099926306018926
alta,40.5885904,-111.6388612,1787.467651,south,rockies,16.099998474121094,16.100000381469727,16.09992766704124,16.099998474121094,16.089921153542413,16.092560941452465,13.338634932980948,16.09993433452133
brighton,40.597279,-111.584406,1845.142944,south,rockies,16.099995532945314,16.10000017138574,16.099828998492857,16.099996583365236,16.076886655941045,16.08108797269416,12.254876996895812,16.099874428732754
solitude,40.623517,-111.59829,1822.167114,south,rockies,16.09999359186961,16.100000381469727,16.099461619217454,16.099987840978137,16.065805536277765,16.069637476570815,8.655277445972732,16.09961610505139
deer-valley,40.63796042,-111.4786617,1949.758057,south,rockies,16.098310035103648,16.099604645723495,14.876968822753437,16.095686460115818,11.956624642707531,5.703506088895341,0.010574997570474065,15.93379881980435
snow-trails,40.672389,-82.500281,271.6958313,south,midwest,16.10000038146973,16.09960708533976,0.07335630284737912,3.605806398253933,16.099998474121094,16.10000038146973,9.576265577367806,12.833984075448432
park-city,40.687874,-111.547327,1859.379883,south,rockies,16.097659417410593,16.099456239975527,14.40423348601245,16.092774183043744,11.452535047129526,4.922595996067637,0.0323868532513767,15.889414455217546
utah-olympic-park,40.71108,-111.563218,1835.119629,south,rockies,16.09858134192566,16.099437036128496,13.434722318163546,16.096877604596525,13.245175830976157,3.889097238383159,0.0063009101054861075,15.926136901767732
ruby-mountain,40.729991,-115.469852,1837.449707,south,rockies,16.089172984069126,16.036248213029854,5.219119285213812,16.095520534542256,1.3141352796639727,0.0051879212080784215,0.0,6.6158777237113515
woodward-park-city,40.753737,-111.584263,1799.601074,south,rockies,16.09945097101697,16.099849425060754,14.706345769708575,16.099206889551965,15.14278536351424,5.71324319488597,0.0064072594957721276,16.002854177411255
tussey-mountain,40.76952239,-77.7528683,368.4231873,south,east,16.10000038146973,16.09485060760171,0.5456703345031432,1.5881062821536218,16.099996605024003,16.10000038146973,14.683822887073186,14.261115387366013
big-snow-american-dream,40.809339,-74.070994,27.93882942,south,east,16.099996319282315,15.887145024645323,0.004182580240944823,0.03689552529653482,16.099928082192232,16.100000381469727,11.18562309380992,1.6624331090689686
blue-mountain,40.820998,-75.513366,275.6321106,south,east,16.100000381469723,16.084531368669634,0.18247698801775783,1.2576335683195405,16.09999693203258,16.100000381469723,14.92815110013771,14.590303981871587
elko-snobowl,40.908635,-115.854054,1876.233643,south,rockies,16.095983434326232,16.097884397521305,14.901060130284387,16.099829960304987,4.126542950871776,0.08107951856344578,0.00022041558247657555,15.063736826854955
eagle-rock,40.930164,-76.108315,326.4576111,south,east,16.100000381469727,16.096315665692043,1.4492232081629384,4.801759642682747,16.10000018701549,16.100000381469727,15.788208077739258,15.438872845108262
shawnee-mountain,41.039594,-75.081071,288.371521,south,east,16.099999041596682,16.09247663718203,0.1956183392557866,1.3467147434006244,16.099998474121094,16.100000381469727,15.45934171937891,15.249285999396381
big-boulder,41.04988568,-75.60022335,328.2630615,south,east,16.100000381469723,16.0992046944189,6.193993633822198,10.262507421494558,16.100000381469723,16.100000381469723,16.067277394700003,16.01193594594415
camelback,41.050737,-75.355783,310.9093323,south,east,16.099998388339454,16.091861635562804,1.8217627123615723,4.62981653003921,16.099997427179567,16.100000381469727,15.755647882474161,15.65387909245973
campgaw-mountain,41.059431,-74.195553,74.9332428,south,east,16.09999607394402,16.06901762359868,0.07131724426846012,0.4244177427958166,16.099981912685855,16.100000381469727,13.74226143076233,10.109159393537617
wasatch-peaks-ranch,41.099989,-111.816592,1504.126587,south,rockies,16.096766280588266,16.096553816665555,11.731230773975529,16.093612725229157,11.480325126309564,1.8396424141975805,0.001969527291688147,14.832238450440508
alpine-mountain-ski-snow-tubing-center,41.113002,-75.225942,315.3963928,south,east,16.099999082055035,16.0941008894124,0.557527883792541,3.4049918414463436,16.099998474121094,16.10000038146973,15.635131783334856,15.68920319300124
jack-frost-mountain,41.114086,-75.650243,338.1846008,south,east,16.100000381469727,16.09945611024922,5.945751019186136,10.273376107733263,16.100000381469727,16.100000381469727,16.06902512686818,16.03072926769397
mountain-creek-vernon,41.17821,-74.530832,183.7734528,south,east,16.09999848621165,16.088667825540313,0.2718035615716748,1.598345932023011,16.099998459559856,16.100000381469727,15.232654788054543,14.98016574381519
snowbasin,41.21653257,-111.8573337,1496.866943,south,rockies,16.098938129609135,16.099486108841152,11.831077146698908,16.09843407206979,13.742343198395584,2.4625305301244174,0.00323673842912194,15.66873067670281
mount-peter,41.247047,-74.295009,121.8662109,south,east,16.09999854874049,16.09210401767049,0.3671939901895129,1.788149422766259,16.09999841926399,16.100000381469727,15.437628686184034,15.311646168536969
diamond-peaks,41.262002,-111.780095,1577.351929,south,rockies,16.09319187963922,16.085991968547663,0.34548660867188286,16.097656080930264,10.738547246308261,0.033327567470626526,9.097106850646829e-05,8.385072646269187
boston-mills,41.264483,-81.565161,263.0518494,south,midwest,16.100000381469727,16.09987481813241,0.10417522333460144,4.353209838098084,16.100000381469727,16.100000381469727,13.567702860076526,10.396423422977174
brandywine,41.285496,-81.555489,260.1777344,south,midwest,16.100000381469727,16.099878319036975,0.099747570064313,3.963842798604133,16.100000381469727,16.100000381469727,13.559680680752463,9.948192679197625
nordic-valley,41.309221,-111.864479,1517.388794,south,rockies,16.098737508217603,16.098384683569183,3.523768257705761,16.09874674414027,14.351043489482022,0.3000798653906882,0.0006606677833628036,14.34625639742606
mt-shasta-ski-park,41.320985,-122.204287,1171.449829,south,west,0.14795394017436903,2.09789310650612,10.017266587352085,15.075939715414446,0.00015166404242690965,0.0007685631565675377,0.00022353265291806293,4.275147414622983
green-mountain-brush-creek-ranch,41.33123078,-106.6061285,2339.9375,south,rockies,16.09999688692842,16.099989014278798,15.145059049617409,16.098068054054067,15.861177529900091,16.035433562701925,0.2844261645396343,16.096809004099622
snowy-range,41.340703,-106.18291,2304.376221,south,rockies,16.100000305585386,16.100000381469727,16.099669413922086,16.099994313948226,16.09888747610955,16.099956573523908,15.162595933737888,16.09998579657232
montage-mountain-resort,41.35001,-75.661924,361.3044739,south,east,16.100000381469727,16.097694345977143,1.1798491893317622,3.435977510018905,16.09999985613024,16.100000381469727,15.87057273589082,15.502685117219427
powder-mountain,41.383583,-111.776844,1607.556641,south,rockies,16.0999241056858,16.0999977687791,16.0642876518555,16.099891408840076,15.833659630032074,15.335787704434573,0.2272453199378105,16.09404546796817
mt-crescent,41.39452132,-95.86165289,331.6807861,south,midwest,16.100000381469727,16.09998390179702,0.0008473209242862216,15.87126849506468,16.099401373296388,16.100000381469727,0.0038664612786009863,15.845619059494837
victor-constant-west-point,41.39582116,-73.98371066,36.52210617,south,east,16.099996390042136,16.084907559037887,0.2419980597529267,1.3124819791608089,16.099996390042136,16.100000381469727,14.943558093328637,13.969073792369443
snowstar,41.425493,-90.749861,193.4380341,south,midwest,16.100000381469727,16.099989646490897,0.005432652148403784,13.97163199578661,16.09999590249482,16.100000381469727,0.5892894460346478,15.734809575138602
powder-ridge-mountain-park-resort,41.501758,-72.737287,129.2928925,south,east,16.100000381469727,16.086424324236425,0.19585235559281167,0.8731666370304886,16.099981596932277,16.100000381469727,15.484094934132814,10.49368572744845
thunder-ridge,41.508447,-73.584792,86.05019379,south,east,16.100000381469727,16.098099782399412,0.8030654732467264,4.014621832754519,16.099998242492557,16.100000381469727,15.935816096029587,15.003920649981577
yawgoo-valley,41.517298,-71.527217,35.63191605,south,east,16.09999656677246,15.96692570343924,0.2615932400336238,0.1583369985993186,16.099800378438083,16.100000381469727,15.471258598940652,1.4763023947530167
sawmill-mountain-resort,41.518531,-77.289945,425.9000854,south,east,16.100000381469727,16.09987105718024,8.09721129628962,13.997358097170515,16.100000381469727,16.100000381469727,16.073259615315,16.006447858029656
big-bear-at-masthope-mountain,41.527684,-75.018956,420.6670532,south,east,16.100000381469727,16.099865319889375,3.3475031908530672,10.306140578575112,16.100000381469727,16.100000381469727,16.080359094634524,16.06824628324588
alpine-valley-ohio,41.529181,-81.259547,229.3041534,south,midwest,16.100000381469723,16.09980603237801,0.7798191585849873,5.574798376505945,16.100000381469723,16.100000381469723,15.542349484847293,13.722360883632293
mt-southington,41.582116,-72.925433,170.2888336,south,east,16.099999416462186,16.07729479222285,0.19490177005245762,1.5666674866686339,16.099977861662904,16.100000381469727,15.014490798552135,11.890456929276116
sleepy-hollow-sports-park-des-moines,41.588595,-93.533212,320.046051,south,midwest,16.100000381469727,16.09999656677246,0.0037964211185662145,15.65798212193053,16.099971374761935,16.100000381469727,0.09021651847031523,15.879133103400147
woodbury,41.590488,-73.25545,144.7741547,south,east,16.100000381469727,16.096591115221138,1.0900584182708457,4.567417143252014,16.099998348684725,16.100000381469727,15.927302087711945,14.928578666600828
